,Age,Income,Children,Outage_sec_perweek_avg,Contacts,Yearly_equip_failure,Tenure_months,MonthlyCharge_avg,Bandwidth_GB_Year_avg,Churn_numeric,Port_modem_numeric,Tablet_numeric,MultipleLines_numeric,OnlineSecurity_numeric,OnlineBackup_numeric,DeviceProtection_numeric,TechSupport_numeric,StreamingMovies_numeric,Area_Suburban,Area_Urban,Gender_Male,Gender_Nonbinary,ContractType_One year,ContractType_Two Year,InternetServiceType_Fiber Optic,InternetServiceType_None
5228,32,12685.22,0,12.61882,0,1,67.97011,220.1323,6213.398927,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
5229,72,10507.86,3,13.35731,0,0,56.99989,175.1331,5143.531186,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5230,58,61921.51,9,14.03725,4,2,46.33817,149.9621,4324.223957,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5231,59,12642.1,10,10.83426,2,2,60.16962,139.9816,5626.09355,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
5232,39,10098.02,10,14.93874,1,0,66.62742,124.9643,5885.410472,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
5233,77,50725.09,3,7.418985,4,0,65.28157,150.0208,5674.734009,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1
5234,85,25381.91,2,13.05308,2,0,61.73934,152.509,5429.301177,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1
5235,37,47101.05,5,8.136004,1,1,71.52864,114.9728,6210.519966,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
5236,84,83714.17,2,13.31206,1,0,59.59391,172.4848,5311.784514,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1
5237,78,14281.24,0,13.14435,1,0,50.09799,219.9902,4582.182243,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
5238,89,85041.89,5,13.66314,2,0,67.60865,252.6378,6222.773491,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
5239,61,70236.87,2,12.8524,0,0,66.08159,235.1417,6457.917933,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
5240,38,32537.12,1,9.195188,0,0,69.55373,94.97283,6253.491089,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5241,36,12746.57,3,4.440377,0,0,48.92152,172.4579,4517.31047,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
5242,85,29898.21,1,5.247803,0,1,57.37611,149.9447,5341.20171,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5243,23,26100.78,2,12.59805,3,0,71.30457,162.4676,6754.62207,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5244,53,17127.79,0,7.827218,1,0,37.45999,210.1051,4019.898568,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5245,19,55417.55,1,9.331595,2,0,69.22588,257.6549,6516.163879,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0
5246,32,49730.51,0,8.49151,0,0,54.91169,235.1372,5655.227579,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0
5247,57,20111.05,9,14.07713,2,0,59.99095,147.4421,5407.188993,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5248,23,59388.85,4,9.690484,2,0,65.28829,210.1051,6521.587044,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
5249,64,12673.03,2,13.55014,3,0,53.91548,192.4705,4745.745988,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
5250,62,58388.73,0,11.49632,2,0,46.23768,182.4676,4144.818142,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5251,20,47122.74,4,9.060579,0,0,68.94384,255.1555,6555.766575,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0
5252,43,36586.61,3,12.6855,1,1,67.75237,179.9656,5832.634128,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
5253,77,38413.81,1,10.85134,3,2,67.55257,129.9598,6121.333453,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
5254,75,46120.24,3,10.23789,1,0,55.81582,167.4564,4745.339554,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
5255,47,34469.78,1,11.85962,2,0,57.95857,147.4601,4883.516353,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
5256,26,4600.87,10,8.645631,1,0,63.85242,114.9728,5771.534863,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
5257,80,58012.2,4,14.33285,1,0,54.11264,270.1604,5655.619699,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
5258,74,47188.49,4,12.06297,0,1,69.03829,114.9509,6204.366661,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5259,80,92144.09,2,10.34145,0,0,56.90852,149.989,4928.588057,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1
5260,19,55419.79,0,12.23706,2,0,57.63594,174.9581,5717.290302,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
5261,69,39652.64,2,7.607985,0,1,70.54256,169.9447,6042.727068,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5262,31,61508.68,1,13.5414,1,1,69.49734,222.6143,6799.261898,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
5263,24,69309.0,2,4.327137,0,1,65.61044,149.9845,5857.190657,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
5264,40,8947.57,1,9.048196,2,0,60.55602,149.9707,5278.976104,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
5265,68,11541.68,0,8.646012,0,0,70.20999,159.965,5934.247818,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
5266,85,101766.0,3,11.27661,0,0,68.06938,194.9992,6048.018658,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1
5267,64,8937.69,1,8.238826,1,0,50.90386,222.6362,4735.276139,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0
5268,89,56462.8,2,11.82888,0,0,50.49072,155.0084,4520.861055,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1
5269,53,68939.17,6,11.27782,1,0,57.6618,222.6326,5960.117505,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0
5270,28,28748.12,1,12.84371,2,0,70.25821,152.4579,6690.800209,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
5271,25,48231.57,3,9.604386,0,0,67.33169,152.4624,6443.376935,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5272,24,59523.54,1,9.809329,0,0,60.83121,149.9447,5824.302038,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5273,81,59907.44,1,13.34997,3,1,43.3907,187.4673,4334.844433,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
5274,28,32205.64,3,10.27543,0,0,59.238,137.4392,5256.767211,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5275,29,33341.83,1,7.397684,1,0,43.1183,182.4433,4367.354584,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5276,22,45197.21,1,8.987561,0,1,68.84751,255.1417,6329.078853,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0
5277,42,61262.44,0,14.56695,0,0,68.95234,172.4705,6484.174701,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
5278,86,5024.61,0,9.35316,3,1,61.62973,167.4564,5175.585295,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
5279,63,81034.18,4,5.613144,0,1,70.30482,149.9598,6071.607482,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
5280,44,59317.06,1,12.88774,1,0,63.93531,159.965,5611.872408,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
5281,80,61544.69,0,10.16994,1,1,59.51347,214.9663,5184.395666,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
5282,23,15449.69,4,9.112086,1,0,51.57289,172.4705,5245.572739,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
5283,58,22663.39,4,9.329606,2,1,65.36022,142.4713,6146.743893,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5284,74,63404.51,0,7.689755,1,1,67.81163,124.9643,5559.842937,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5285,80,27678.71,0,7.18515,2,0,65.74132,127.475,5530.214199,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
5286,35,24176.28,3,7.790259,2,0,66.47928,149.9483,5831.475339,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
5287,53,29779.57,0,15.20933,3,1,52.03501,169.9378,4503.053128,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5288,27,13257.09,2,8.241226,1,0,65.66869,169.9928,5757.017238,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
5289,18,57469.38,7,13.72489,0,1,62.10568,152.4742,6149.726033,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
5290,85,23511.16,0,10.81443,0,0,48.80775,147.4893,4132.581901,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
5291,39,33180.77,4,10.11142,1,0,50.65704,217.4702,4710.662382,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
5292,36,14718.58,3,7.44039,1,1,64.56659,149.9707,5682.278193,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
5293,53,19974.83,4,11.81524,1,1,49.66569,172.4871,4672.338886,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1
5294,89,22097.72,2,12.82879,1,0,66.91884,172.4742,5661.61911,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
5295,78,25438.16,1,6.295927,3,1,58.73506,242.6326,5351.620303,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0
5296,35,13706.02,3,6.259093,2,1,47.77439,159.9476,4696.771589,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
5297,69,15364.14,3,13.89208,0,0,61.25573,149.9378,5794.255165,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5298,57,24065.76,0,14.12367,0,1,63.77494,124.9643,5284.821838,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5299,44,25015.89,2,7.268816,1,1,44.23945,102.4746,3795.698707,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
5300,19,25785.57,4,15.05112,1,1,68.53091,112.4844,5989.870888,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5301,19,6551.44,1,9.262983,2,1,45.03776,172.4733,4231.43285,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
5302,21,6918.31,5,13.39688,0,1,56.98256,92.48802,5000.223337,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5303,31,51290.56,3,11.05776,0,2,69.49722,194.9699,6270.108334,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0
5304,82,30980.48,2,11.42347,0,0,69.54744,159.9942,6049.865594,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
5305,40,13585.86,3,11.34243,0,1,47.01192,240.1149,4549.059635,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0
5306,67,83791.29,4,11.47314,1,1,49.78137,169.9741,4465.392448,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
5307,27,59112.62,0,8.338588,1,2,56.47713,162.4608,5450.915329,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5308,70,17199.86,0,12.16386,1,1,54.7128,149.9915,4667.397297,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
5309,41,95535.14,9,3.181208,1,0,67.429,137.4686,6078.61865,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5310,33,54873.78,0,8.39826,0,1,64.13229,210.1051,6317.996068,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
5311,32,11048.74,1,13.0051,0,0,71.0031,242.6573,6611.587446,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
5312,66,16603.16,1,8.173983,2,0,52.61696,142.4713,5031.059535,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
5313,52,10827.73,1,6.262775,0,0,54.53026,144.9889,5308.935137,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
5314,67,35829.24,0,10.17359,1,0,60.11333,235.1417,5887.65047,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
5315,46,24603.58,1,14.27599,3,1,57.78386,235.1591,5396.115807,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0
5316,38,15693.44,7,5.307312,2,0,70.59953,187.6422,6496.792308,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1
5317,58,99537.72,2,8.301006,1,0,61.96895,204.9496,5474.602288,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
5318,68,60661.46,1,8.760586,2,2,58.42415,159.9512,4918.504071,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
5319,79,65509.93,3,11.76569,0,1,50.66574,194.9744,4455.454555,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0
5320,71,70135.92,3,11.64063,1,0,60.26386,132.466,5645.809212,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5321,37,40132.21,8,16.10566,2,0,67.78257,194.9992,6335.816115,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1
5322,62,46279.7,0,15.00104,1,0,44.64514,277.6375,4317.109974,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
5323,66,6649.53,3,5.254926,1,0,66.61872,149.9915,5830.697844,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0
5324,41,26043.65,9,13.4417,0,1,47.1075,162.4526,4574.099766,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
5325,32,28696.57,3,10.26758,0,0,67.24986,144.9607,5811.49739,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0
5326,74,26034.88,3,7.782504,0,1,54.58835,169.9378,4735.770641,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5327,53,24044.95,3,7.207527,0,0,52.71096,159.9476,5042.24777,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5328,58,27934.32,4,8.781493,1,1,54.3819,147.4783,4695.581772,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
5329,40,50420.55,3,8.483329,1,0,48.21972,152.4624,4828.2039,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
5330,74,43767.23,3,11.09561,0,0,63.44795,114.9509,5715.521871,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5331,56,151312.2,3,7.587497,1,0,64.38382,139.983,6022.975358,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
5332,56,135891.8,4,2.475863,1,0,53.77863,127.4601,5017.361668,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
5333,88,39157.83,2,14.46971,2,0,67.34157,149.9621,5731.345598,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5334,75,30009.55,1,7.352787,0,0,52.42146,182.4676,4592.61237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
5335,40,25697.08,1,14.22619,0,0,56.82113,169.9378,5050.910171,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
5336,37,52076.3,2,10.05372,0,0,58.7019,149.9447,5590.939054,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5337,71,26166.52,2,8.908092,2,1,66.59235,204.9797,5765.833852,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0
5338,25,24314.0,3,12.43375,0,0,53.71087,184.9634,5431.249367,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
5339,47,11043.16,1,5.371609,1,0,38.85837,127.4738,3812.804172,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
5340,28,15392.91,0,3.116499,0,0,67.05213,222.6326,6626.798645,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
5341,22,102059.0,1,4.921819,3,0,66.87947,149.9928,6255.328337,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
5342,57,26412.61,3,6.837113,0,0,52.3499,172.4555,4683.297629,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
5343,30,31313.02,0,4.455634,1,0,59.02827,207.6386,5474.08598,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5344,41,11825.53,1,10.03289,0,1,65.49474,107.482,5915.392765,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5345,70,8288.76,3,10.9674,1,2,68.57741,182.4433,6380.564424,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
5346,70,21486.26,3,9.593769,0,1,67.97593,142.4827,6407.974398,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
5347,79,37900.97,3,11.95593,0,1,59.52291,147.4564,5449.470206,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5348,45,146518.2,5,3.948867,3,1,48.97044,142.4689,4831.131738,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5349,84,66644.71,6,11.65083,5,0,52.52919,139.983,4969.898649,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
5350,64,45129.46,1,7.787097,0,0,61.18595,169.9671,5319.532385,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
5351,72,7128.29,5,8.729086,4,1,60.09421,152.466,5276.705264,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
5352,76,16955.06,3,8.741713,1,1,51.28687,255.1555,4894.603978,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0
5353,38,18442.57,1,9.647321,0,1,56.83549,222.6362,5259.491359,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
5354,57,54514.78,2,12.0364,0,1,54.60704,119.9897,4783.923527,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
5355,52,56361.66,2,9.002991,1,0,54.07152,174.9744,5205.750156,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0
5356,66,13899.94,2,11.31545,0,0,52.83276,92.45514,4747.190141,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5357,50,57938.61,0,13.50422,1,0,68.72852,139.9512,6204.546376,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5358,58,50217.64,7,4.706556,1,0,61.04844,152.4624,5990.538991,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
5359,85,32092.18,2,9.357409,2,0,65.02121,172.4404,6092.399467,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0
5360,80,13502.99,0,9.762221,1,1,39.7266,134.9509,3246.325481,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
5361,40,43597.63,0,8.752186,0,1,54.10768,149.9776,4780.976448,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
5362,50,18822.77,0,8.674461,1,1,50.93618,142.4689,4904.169797,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
5363,32,17922.3,1,19.71756,2,1,49.18219,222.6609,4756.00161,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
5364,68,39975.25,7,11.55985,2,0,69.01301,217.484,6292.807402,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0
5365,33,8573.56,4,7.027825,1,0,45.92294,114.9509,4527.054831,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
5366,30,25898.82,0,9.994627,1,0,62.10157,222.6281,6246.585167,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0
5367,81,73761.25,0,6.47772,0,0,53.45259,172.4705,5004.005579,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
5368,57,18388.61,2,10.23482,0,1,43.80971,164.967,4463.694644,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
5369,47,35149.7,0,11.20722,1,0,50.58329,117.4686,4732.791307,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5370,85,88186.92,2,13.66782,0,1,53.5973,159.9512,4580.335893,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0
5371,70,50620.18,0,6.037186,0,1,47.99369,152.466,4184.902878,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5372,41,49109.27,4,14.51214,3,0,69.86503,127.4958,6033.167408,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5373,65,92252.71,0,7.66188,1,0,62.82387,192.4567,5330.00965,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
5374,19,71096.34,3,11.16153,2,2,63.2816,172.4624,5764.752948,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
5375,63,98665.78,7,10.55549,2,0,67.77122,137.4392,5964.347127,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5376,57,14535.4,0,15.44802,1,0,53.92384,270.1604,5639.473416,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0
5377,53,32677.84,5,14.39837,0,1,58.33561,159.9656,5503.322362,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
5378,58,4174.13,0,7.143661,1,2,62.76753,142.4713,5811.165878,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
5379,89,16303.01,5,10.52149,1,0,63.38899,152.4624,5972.05769,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
5380,28,120324.8,0,13.34556,1,1,71.41865,147.4564,6499.037593,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5381,41,24818.42,3,13.11388,0,0,45.33017,139.9568,4102.71703,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
5382,21,70808.33,1,13.33913,2,0,45.84265,102.4746,3971.685185,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5383,53,91696.0,2,7.889969,2,0,68.14471,175.1331,6135.277354,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
5384,23,29149.52,1,12.69531,0,0,55.75053,194.9699,5026.107394,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
5385,81,37418.19,1,5.607595,0,0,60.70517,165.0182,5331.216027,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
5386,26,30876.58,4,11.75992,1,0,58.86685,182.4608,5441.933092,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
5387,73,112181.6,0,10.63665,0,1,70.69408,242.6435,6340.235212,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1
5388,83,152813.5,0,12.19182,1,1,54.03025,117.4872,4899.758441,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5389,63,10621.15,2,9.190279,0,1,55.50904,127.4586,4852.623608,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5390,63,8972.5,0,13.38781,3,0,59.50718,107.4806,5099.866817,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5391,42,94042.03,0,12.10338,2,0,67.94385,232.6415,6182.78427,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0
5392,89,28391.83,3,20.62504,0,1,62.27986,172.5034,5384.246623,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1
5393,31,17575.29,1,5.925463,3,1,49.48328,164.967,4935.980732,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
5394,51,25201.18,3,8.329768,0,1,70.0669,200.1185,6747.936863,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5395,69,54342.87,1,14.34346,0,2,52.20263,200.1323,5197.361049,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5396,84,53466.67,2,10.64577,1,0,66.66268,227.4754,5905.250692,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
5397,80,34188.58,0,11.43863,2,0,71.45086,134.9801,5917.693418,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5398,56,63774.11,5,10.0948,1,0,55.28921,187.6094,5530.883577,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5399,45,28847.47,0,11.28389,0,1,57.56766,125.0073,4968.328024,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
5400,85,33806.39,3,17.55118,0,0,63.76818,149.9483,5398.347301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
5401,78,141362.6,0,9.366098,1,0,65.24071,114.9838,5347.776998,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
5402,27,49543.37,6,7.804234,2,2,67.89759,175.0062,6559.360681,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0
5403,20,13371.2,2,2.245181,0,0,56.716,159.9656,5386.455531,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
5404,75,45064.51,4,11.29978,0,1,68.83942,92.5018,5762.454827,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5405,26,131834.1,2,12.36268,1,0,57.33843,184.9715,5228.370243,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
5406,89,19680.77,1,11.31582,1,2,43.41671,137.4836,4108.848897,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5407,29,50297.06,8,9.560116,1,1,46.40554,252.624,4646.632157,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
5408,27,27758.51,1,8.999013,1,0,67.64041,159.9794,6308.665694,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
5409,82,9073.21,3,9.490555,0,0,59.21526,207.4754,5663.575209,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
5410,71,8192.25,2,10.78865,2,0,57.25147,172.4742,5010.797341,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0
5411,40,9710.42,1,12.7476,1,0,61.72165,204.9634,5563.392672,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0
5412,87,20562.72,3,10.91183,0,0,44.69494,162.5007,3969.782146,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0
5413,19,53165.55,3,7.997538,1,1,54.50776,172.4579,5030.771701,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
5414,33,16470.19,2,10.05697,0,0,64.99757,217.484,6006.905316,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0
5415,60,9801.15,2,11.34653,3,1,66.04097,222.6362,5972.423634,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0
5416,42,34084.03,3,9.269101,2,0,69.2962,232.624,6739.19212,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
5417,23,12587.71,0,8.21878,1,0,57.77873,164.9715,5579.15458,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
5418,83,18470.36,1,14.89325,0,0,65.04247,187.6422,5709.211479,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
5419,65,34869.71,0,10.62745,3,0,66.09752,144.9607,5516.527396,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
5420,26,55959.96,3,6.266123,1,0,53.82378,117.4835,4893.99719,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
